-9.9995,-4.0920,3.1645
-8.5316,-5.7424,3.1591
-9.2695,-3.9470,2.6860
-9.7978,-4.3688,4.3532
-10.1000,-4.4071,3.8569
-7.8573,-3.9471,2.8001
-11.4627,-4.4041,5.3062
-9.0874,-3.6219,3.6395
-10.6251,-3.7554,4.2231
-8.5775,-5.8855,4.3057
-9.8867,-3.6974,3.5435
-9.8686,-5.0897,5.3879
-9.2323,-5.2640,3.1016
-10.3053,-3.0414,2.3094
-10.1115,-3.8661,5.3026
-9.4094,-3.7185,4.8838
-8.2750,-4.4576,5.7791
-9.0450,-2.9558,3.0414
-8.3005,-5.7390,2.6486
3.7079,3.1621,8.1639
3.6529,1.7374,9.0426
4.0203,2.0835,10.2119
5.6627,1.5610,7.5990
5.3763,0.0573,5.1320
4.1338,0.4933,9.9183
4.9431,0.5933,7.0133
5.3053,0.7505,7.5962
4.7168,1.6721,8.2791
4.9266,2.8895,9.8872
3.1623,4.1680,8.3176
6.0621,0.8535,8.5158
5.0347,1.7078,9.0442
5.4529,0.5903,8.0751
5.5507,2.2836,7.8575
4.5416,1.4430,7.0894
3.5350,3.1663,7.7987
4.9179,0.8490,9.4913
6.5748,1.3771,8.7082
4.0675,3.3621,9.1196
3.9826,2.8449,8.5538
5.2359,1.9540,7.5242
4.2832,2.2179,8.1420
3.8714,3.6251,7.9804
4.2588,0.8945,8.8789
5.7919,1.8371,9.0569
3.3170,1.2186,7.7161
4.8199,2.0770,6.1451
7.9385,0.7191,8.5271
5.6379,2.4350,8.4200
1.8962,0.4923,8.9335
3.8799,0.5183,5.8135
6.0138,2.0782,7.2695
4.6563,1.4607,7.0393
4.5081,1.8090,8.7023
6.0429,1.5788,7.6828
5.1751,0.9163,6.8901
5.9130,1.1621,8.2604
5.4173,0.4342,8.7796
5.2172,1.4430,8.5323
4.0096,-0.6649,7.8541
3.8546,2.4087,8.4013
4.2356,1.5873,9.4896
5.9003,1.9086,8.5670
4.4868,1.4089,8.7252
4.6450,1.8379,7.0196
3.0949,-0.1610,7.6972
6.0915,2.7213,7.1371
3.2064,2.3306,8.5975
3.3939,2.5953,8.3088
6.0866,1.8797,9.0244
5.0840,0.5841,7.9006
4.0842,2.3670,7.1367
3.2278,2.2185,9.2794
6.2071,2.6285,6.6240
4.0634,0.9862,8.1085
2.6052,1.5242,8.4073
3.8082,1.6513,9.3215
4.8047,2.5901,9.1439
5.1688,1.9167,7.7580
5.9996,1.0620,7.4325
5.4645,0.8070,8.5559
5.8158,1.6141,8.2360
5.6779,2.2880,6.5911
3.4495,2.8667,8.5226
2.6800,0.1875,8.1586
3.7826,2.0069,8.2137
5.2551,0.3711,8.7578
6.7255,0.7459,9.4523
5.7493,2.1867,8.0739
3.6066,0.6655,8.9046
5.7488,2.7674,9.1020
5.6737,1.1105,6.9341
4.9750,2.0458,8.2282
3.2508,1.0255,6.6655
4.9172,0.4959,7.9760
5.0945,1.6838,9.5121
3.6675,-0.6363,9.0894
6.1757,2.9805,8.4304
5.3140,1.6724,6.8518
4.2048,2.0474,7.5707
6.6844,0.0107,7.7147
5.8877,0.9444,7.0165
3.4185,0.8255,9.6595
5.1872,2.0695,7.6308
5.6233,1.6606,7.2297
4.3273,1.7568,9.3220
4.7219,2.0548,10.1714
3.9818,0.3145,9.1355
5.2193,1.4575,8.4167
4.4519,2.0721,7.8173
5.5819,0.3860,7.3369
4.8987,1.0872,8.8496
4.7407,1.0154,8.3645
4.2557,0.0009,7.0195
3.9831,1.0896,8.2546
5.6972,2.1131,9.9391
6.0633,1.3751,9.8121
5.9714,1.1120,8.4739
5.8861,1.8083,9.1799
5.1882,2.2710,7.8463
5.1724,1.2044,8.8411
3.1051,1.9035,9.4158
5.3746,1.5434,8.7047
3.9487,0.7374,7.8068
4.6465,2.5349,7.2715
5.7950,-0.0041,7.3785
4.7573,2.7263,7.5516
2.6503,1.9884,8.1360
3.7116,0.5244,7.4693
4.8918,2.2315,6.6864
7.0822,1.5299,7.7916
5.4658,1.6762,10.5003
5.8887,1.1984,7.7730
4.2941,1.2249,8.8359
4.1457,3.1790,8.0807
4.6455,2.5144,6.1829
3.8547,2.1639,8.1731
4.7781,1.9615,7.5601
4.6189,0.2030,6.2854
6.0539,0.6306,7.4438
6.1849,2.6222,7.6328
4.2567,1.4800,7.2035
5.3352,1.7063,8.2875
5.5398,2.2795,9.9995
6.3029,-0.1495,9.0551
3.6673,0.1322,8.8682
4.0834,1.2443,9.2270
4.1222,0.6649,8.4837
6.0088,2.0889,6.6033
4.1345,1.4080,10.0872
5.6790,2.4116,9.3598
4.4766,2.0399,8.6473
3.8088,1.5434,8.7211
3.7059,2.3684,8.9157
5.8194,0.7853,8.2642
6.2389,2.3527,7.3685
5.0105,2.9802,8.0802
5.1659,4.1279,8.1189
4.6763,0.5526,7.4959
6.2683,1.4176,6.9664
3.8495,1.5608,8.9163
4.0349,2.2661,7.6602
5.1320,2.0688,8.7523
4.3405,1.3762,8.6469
3.4740,1.7128,8.6493
5.8064,1.4983,7.9465
4.8997,0.7985,7.9179
5.1632,1.8091,7.0792
4.4245,-0.5900,8.9202
