-0.5450,-5.6588,0.9366
1.8803,-11.5408,6.7293
1.9073,-12.6763,0.1097
-0.3079,-7.8481,0.1971
0.0016,-6.4721,-0.4975
5.5233,-4.4286,0.3751
1.2754,-7.7198,4.2606
3.2710,-7.9037,1.4138
4.2444,-6.3885,-0.6917
1.7838,-8.2025,-0.5666
3.7016,-6.6755,1.4298
1.4086,-10.7469,6.9259
6.0030,-11.8094,-1.1100
9.0885,-3.6526,1.8945
6.8690,-12.9472,1.5012
5.5761,-14.1035,-0.9301
5.7065,-4.8295,-0.3421
4.1780,-3.3754,0.3131
-0.8538,-8.5280,0.2783
7.3129,-7.8412,-0.9894
10.7213,-9.8880,2.9617
5.3759,-5.9062,2.0332
5.0983,-8.5481,-2.9023
2.5982,-8.9527,0.9462
3.7015,-10.2742,5.5992
8.1364,-15.1587,1.5260
1.0768,-16.4170,2.7686
1.3613,-9.5024,-0.5228
6.6493,-4.4958,2.3552
5.4283,-8.6861,1.9316
0.9802,-8.2305,-0.7152
4.4360,-5.7729,2.4614
6.9504,0.0022,-5.0332
3.3220,-10.1005,0.0814
-0.9307,-8.1747,0.6965
1.3180,-9.1260,-0.3404
-3.9834,-4.9976,0.5564
0.3357,-7.3877,-0.5564
-3.4598,-5.5882,-3.7007
2.6026,-7.9651,5.6811
6.9688,-7.8238,-0.8694
1.9903,-4.9657,7.0351
4.9654,-10.3366,4.6882
2.1164,-9.6019,0.6323
5.1091,-7.4842,4.5748
7.2984,-6.7465,-5.7329
-1.9798,-7.8460,1.2965
9.9731,-8.4313,1.0240
6.2057,-5.0379,0.7674
4.7466,-11.8516,-1.4266
7.1022,-12.6997,4.3563
5.3811,-5.9514,4.3269
5.0276,-14.9761,-1.6164
1.4156,-5.5017,-1.9991
1.0944,-9.4623,5.5781
-1.1876,-12.5348,3.4413
-3.3095,-7.3085,0.0896
-1.6089,-9.6404,-1.6095
3.7998,-7.2098,6.1129
3.2400,-8.0259,-0.2925
3.2064,-5.0838,-4.4726
5.3229,-9.9966,1.7262
4.2873,-5.7008,2.2362
2.0628,-7.3713,1.5339
2.6457,-7.7016,4.2052
3.7085,-7.8556,-2.4941
2.8859,-14.0975,3.7292
0.3679,-4.3219,10.7768
2.0477,-4.2157,2.7483
1.5530,-10.9457,3.2392
7.6036,-7.2411,-3.1897
0.0486,-9.0443,5.7044
4.1582,-7.3231,5.2497
2.6454,-8.6139,0.9334
-2.2321,-6.8909,2.7707
6.3035,-12.0232,-1.0320
6.1765,-7.3361,5.7597
0.6042,-7.7151,-0.5985
4.2399,-9.8412,3.1586
6.6319,-6.2443,-4.1085
6.1949,-6.9502,-1.7362
0.5337,-8.3118,3.2751
1.8825,-13.3674,2.3700
3.8060,-0.7701,-2.4974
11.1033,-2.9290,2.4368
8.4225,-8.0383,4.5284
1.0050,-8.0905,-1.6481
-1.6043,-9.1797,-0.5454
5.0553,-4.3981,0.9728
3.4623,-7.7551,-3.7046
4.1138,-8.3024,1.3535
-0.1315,-14.4814,0.7213
4.2597,-4.1808,5.0038
6.5164,7.5150,5.0230
15.4920,6.3190,-1.8106
11.4260,3.1138,1.9462
6.2430,2.7528,6.2721
9.0029,3.6696,2.3493
5.8120,7.4740,0.9608
4.7800,3.5695,0.7801
8.0521,2.7183,1.8573
8.5302,12.8124,4.7887
-2.0946,3.9825,0.9039
8.1483,10.4319,4.4348
0.0161,6.5185,2.4693
8.4353,9.7793,-1.2473
10.5746,0.4399,2.2919
8.3349,12.6489,-0.0429
1.9039,7.6969,0.0845
12.0029,3.3719,-0.5852
11.0130,5.8317,5.2368
2.7214,10.6852,0.3087
9.6953,2.4515,-2.6728
6.3589,6.1077,7.0219
8.2402,7.7850,4.1770
16.7966,3.0306,6.0253
6.6924,6.3753,0.4394
10.7585,1.6768,-1.9647
6.5108,1.9769,4.3145
10.0130,3.2326,4.5642
5.1027,5.4297,2.1553
12.9721,5.5655,-0.6927
4.3107,9.2868,-3.0396
5.6973,4.3882,-5.4623
5.7004,8.6735,2.8483
4.3627,7.7067,3.7356
13.4310,3.2656,0.9293
7.2824,5.1369,2.4021
6.8220,3.4127,-2.8393
5.4161,1.2499,-1.1269
5.4557,7.1255,4.7624
3.9173,6.4888,4.5894
6.9763,0.4357,-4.5974
9.5632,8.3491,2.9321
3.8247,10.0042,5.8285
6.9416,4.8021,-4.0098
9.4077,0.4859,4.1653
9.3362,5.7774,6.9508
6.0754,7.3152,4.5254
7.8471,4.1903,5.8700
8.3875,4.8917,1.5421
7.4812,12.5603,2.3863
6.3363,2.1887,-1.7241
1.1948,6.2157,2.1438
3.8870,0.8767,1.0404
5.4463,1.3401,2.9838
7.5105,5.3220,4.4378
5.0421,9.6922,-1.1024
8.6580,7.4438,1.2337
8.1502,1.4908,-2.6219
6.4344,3.2066,3.8713
7.1511,7.3819,3.0254
7.6893,5.7575,0.8802
5.6158,11.7770,-3.4246
6.4762,8.5783,3.3333
11.4212,7.1675,-1.8847
6.0289,1.1068,5.0818
11.5214,4.0881,3.7050
5.7658,0.9884,0.6281
2.1251,3.6782,2.6622
9.2774,9.4522,0.9686
7.7511,6.7364,3.7192
-1.8234,3.0123,4.4584
3.5375,6.1852,4.5682
1.1220,4.8200,2.7116
7.0286,0.6606,3.0442
5.2479,7.9464,3.2946
5.2728,5.9308,-0.1918
4.7944,0.4746,1.1953
9.4443,5.7070,1.8426
4.9675,3.6953,4.1885
2.2647,11.6986,1.6676
13.6166,8.9299,0.5538
9.1414,6.0656,3.2645
9.3073,3.5546,-0.1041
5.5309,0.9969,0.9837
7.5248,5.9964,2.3819
5.5730,7.6477,-4.5931
5.5496,4.1664,4.5252
8.8202,7.6476,1.7701
9.6813,2.0321,1.9233
0.1663,10.4319,6.6176
4.8440,2.4769,-4.8327
1.9411,5.4779,1.1793
2.1134,3.5503,-0.3937
8.1449,7.3039,0.9923
7.0522,5.0921,-4.7995
7.2554,4.9119,4.0070
1.0107,7.4862,-0.2953
7.5348,8.8755,-2.8863
2.6446,8.2076,-1.8440
3.7402,6.9947,1.0653
9.1305,6.0608,1.6197
9.7752,11.9201,1.3950
11.3137,8.6531,2.0484
8.1457,2.2339,-0.2028
7.5904,4.9962,5.7448
2.7020,4.2348,-0.2652
6.2622,8.7558,-2.0264
9.3727,3.3200,0.7130
9.8368,4.2750,3.7920
7.0988,4.6216,0.6096
1.3807,2.8483,2.2504
7.3840,0.5464,4.8504
8.5430,1.1419,-1.4857
8.3456,-0.2706,-0.5473
6.6140,4.8010,1.5885
8.0018,2.7279,0.2637
13.1667,0.8623,0.3884
7.1498,3.2140,5.5806
7.0397,7.5797,-6.3140
10.5067,8.7997,-0.5401
10.8818,6.0681,4.6937
12.4623,5.5676,-1.3162
6.8158,1.3069,-0.6523
4.4895,3.0680,5.4638
9.4646,2.5034,5.3675
1.6715,3.2609,1.4383
10.5840,7.5691,3.2966
10.9537,7.5510,6.1390
4.4851,0.0969,0.6165
9.5124,6.1577,4.6800
9.1483,6.9580,4.4663
4.7282,8.7536,-1.1906
6.5975,0.9740,3.5016
2.1381,9.7279,-2.2381
7.7595,4.9331,-0.7865
10.8330,4.0383,6.4861
3.7732,2.8793,-4.2691
8.6742,8.2158,2.6359
6.4579,2.5139,9.2348
9.2676,-0.3494,0.9797
-1.1340,10.2776,8.0830
11.5058,5.2132,0.1100
2.6124,7.0353,-0.3641
5.8049,3.3989,0.9946
9.7638,10.6354,2.4269
7.0409,1.9344,-1.8579
3.6790,8.1472,2.7359
9.9993,6.7207,0.7219
3.1285,4.2615,-2.4684
13.2257,6.2501,0.8370
13.2097,4.2195,3.7175
